participantId,trialId,trialOrder,responseId,status,description,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,startTime,endTime
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","1.1","1.1","12259","12259","2026-02-19T20:47:40.869Z","2026-02-19T20:47:53.128Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","3.2","3.2","12259","12259","2026-02-19T20:47:40.869Z","2026-02-19T20:47:53.128Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","12259","12259","2026-02-19T20:47:40.869Z","2026-02-19T20:47:53.128Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","12259","12259","2026-02-19T20:47:40.869Z","2026-02-19T20:47:53.128Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_abnormal","7","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":6,""keyup"":5,""mousemove"":42,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_normal","8","C_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","115","115","9715","9715","2026-02-19T20:47:53.221Z","2026-02-19T20:48:02.936Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_normal","8","C_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","77","77","9715","9715","2026-02-19T20:47:53.221Z","2026-02-19T20:48:02.936Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_normal","8","C_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","9715","9715","2026-02-19T20:47:53.221Z","2026-02-19T20:48:02.936Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_normal","8","C_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","9715","9715","2026-02-19T20:47:53.221Z","2026-02-19T20:48:02.936Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_normal","8","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":4,""keydown"":5,""keyup"":5,""mousemove"":34,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_abnormal","9","A_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","2.3","2.3","15245","15245","2026-02-19T20:48:03.028Z","2026-02-19T20:48:18.273Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_abnormal","9","A_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","12.2","12.2","15245","15245","2026-02-19T20:48:03.028Z","2026-02-19T20:48:18.273Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_abnormal","9","A_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","15245","15245","2026-02-19T20:48:03.028Z","2026-02-19T20:48:18.273Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_abnormal","9","A_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","15245","15245","2026-02-19T20:48:03.028Z","2026-02-19T20:48:18.273Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_abnormal","9","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":7,""keyup"":6,""mousemove"":48,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","break-component","10","","completed","undefined","100.00","undefined","undefined","undefined","undefined","123353","16393","2026-02-19T20:48:18.363Z","2026-02-19T20:50:21.716Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","break-component","10","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":0,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":12}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_normal","11","C_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.6","5.6","13069","13069","2026-02-19T20:50:21.796Z","2026-02-19T20:50:34.865Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_normal","11","C_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","7.2","7.2","13069","13069","2026-02-19T20:50:21.796Z","2026-02-19T20:50:34.865Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_normal","11","C_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","13069","13069","2026-02-19T20:50:21.796Z","2026-02-19T20:50:34.865Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_normal","11","C_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","13069","13069","2026-02-19T20:50:21.796Z","2026-02-19T20:50:34.865Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodGlucose_normal","11","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":5,""keyup"":4,""mousemove"":51,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodPressure_normal","12","B_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","93","93","8952","8952","2026-02-19T20:50:34.967Z","2026-02-19T20:50:43.919Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodPressure_normal","12","B_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","67","67","8952","8952","2026-02-19T20:50:34.967Z","2026-02-19T20:50:43.919Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodPressure_normal","12","B_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","8952","8952","2026-02-19T20:50:34.967Z","2026-02-19T20:50:43.919Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodPressure_normal","12","B_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","8952","8952","2026-02-19T20:50:34.967Z","2026-02-19T20:50:43.919Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodPressure_normal","12","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":35,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","147","147","10802","10802","2026-02-19T20:50:44.006Z","2026-02-19T20:50:54.808Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","105","105","10802","10802","2026-02-19T20:50:44.006Z","2026-02-19T20:50:54.808Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","10802","10802","2026-02-19T20:50:44.006Z","2026-02-19T20:50:54.808Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","10802","10802","2026-02-19T20:50:44.006Z","2026-02-19T20:50:54.808Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodPressure_abnormal","13","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":6,""keydown"":7,""keyup"":6,""mousemove"":31,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodPressure_normal","14","D_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","138","138","10278","10278","2026-02-19T20:50:54.899Z","2026-02-19T20:51:05.177Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodPressure_normal","14","D_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","87","87","10278","10278","2026-02-19T20:50:54.899Z","2026-02-19T20:51:05.177Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodPressure_normal","14","D_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","10278","10278","2026-02-19T20:50:54.899Z","2026-02-19T20:51:05.177Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodPressure_normal","14","D_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","10278","10278","2026-02-19T20:50:54.899Z","2026-02-19T20:51:05.177Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodPressure_normal","14","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":5,""keyup"":4,""mousemove"":29,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_abnormal","15","C_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","145","145","9825","9825","2026-02-19T20:51:05.273Z","2026-02-19T20:51:15.098Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_abnormal","15","C_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","107","107","9825","9825","2026-02-19T20:51:05.273Z","2026-02-19T20:51:15.098Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_abnormal","15","C_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","9825","9825","2026-02-19T20:51:05.273Z","2026-02-19T20:51:15.098Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_abnormal","15","C_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","9825","9825","2026-02-19T20:51:05.273Z","2026-02-19T20:51:15.098Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","C_bloodPressure_abnormal","15","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":5,""keydown"":5,""keyup"":6,""mousemove"":32,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_normal","16","A_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.2","5.2","10446","10446","2026-02-19T20:51:15.197Z","2026-02-19T20:51:25.643Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_normal","16","A_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","6.3","6.3","10446","10446","2026-02-19T20:51:15.197Z","2026-02-19T20:51:25.643Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_normal","16","A_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","10446","10446","2026-02-19T20:51:15.197Z","2026-02-19T20:51:25.643Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_normal","16","A_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","10446","10446","2026-02-19T20:51:15.197Z","2026-02-19T20:51:25.643Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","A_bloodGlucose_normal","16","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":5,""keyup"":4,""mousemove"":38,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodGlucose_abnormal","17","D_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","7.8","7.8","11766","11766","2026-02-19T20:51:25.733Z","2026-02-19T20:51:37.499Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodGlucose_abnormal","17","D_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","13.1","13.1","11766","11766","2026-02-19T20:51:25.733Z","2026-02-19T20:51:37.499Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodGlucose_abnormal","17","D_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","11766","11766","2026-02-19T20:51:25.733Z","2026-02-19T20:51:37.499Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodGlucose_abnormal","17","D_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","11766","11766","2026-02-19T20:51:25.733Z","2026-02-19T20:51:37.499Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","D_bloodGlucose_abnormal","17","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":5,""keydown"":5,""keyup"":5,""mousemove"":42,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodGlucose_abnormal","18","B_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","10","10","8358","8358","2026-02-19T20:51:37.604Z","2026-02-19T20:51:45.962Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodGlucose_abnormal","18","B_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","2.5","2.5","8358","8358","2026-02-19T20:51:37.604Z","2026-02-19T20:51:45.962Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodGlucose_abnormal","18","B_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","8358","8358","2026-02-19T20:51:37.604Z","2026-02-19T20:51:45.962Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodGlucose_abnormal","18","B_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","8358","8358","2026-02-19T20:51:37.604Z","2026-02-19T20:51:45.962Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","B_bloodGlucose_abnormal","18","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":30,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","study-results","19","","completed","undefined","100.00","undefined","undefined","undefined","undefined","9125","9125","2026-02-19T20:51:46.050Z","2026-02-19T20:51:55.175Z"
"ed320888-ca39-4ef0-9b7e-f75adedf2dc0","study-results","19","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":3,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"eeae01d0-14b2-4489-a5ed-ac6dfb801597","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","introduction","0","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","9046","9046","2026-02-19T18:54:35.740Z","2026-02-19T18:54:44.786Z"
"ef793ca2-a427-4ef1-ace7-173282584740","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":3,""scroll"":47,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","participant-stats","1","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","participant-stats","1","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodPressure_abnormal","2","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodPressure_abnormal","2","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodGlucose_abnormal","3","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodGlucose_abnormal","3","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodGlucose_normal","4","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodGlucose_normal","4","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodPressure_normal","5","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodPressure_normal","5","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodPressure_abnormal","6","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodPressure_abnormal","6","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","A_bloodPressure_normal","7","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","A_bloodPressure_normal","7","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","A_bloodGlucose_abnormal","8","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","A_bloodGlucose_abnormal","8","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodGlucose_normal","9","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodGlucose_normal","9","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","break-component","10","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","break-component","10","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodGlucose_normal","11","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodGlucose_normal","11","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodPressure_normal","12","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodPressure_normal","12","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","A_bloodPressure_abnormal","13","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","A_bloodPressure_abnormal","13","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodGlucose_abnormal","14","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","D_bloodGlucose_abnormal","14","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodGlucose_abnormal","15","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodGlucose_abnormal","15","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodPressure_abnormal","16","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","C_bloodPressure_abnormal","16","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodPressure_normal","17","","in progress","undefined","5.00","undefined","undefined","undefined","undefined","undefined","undefined","1970-01-01T00:00:00.000Z","1969-12-31T23:59:59.999Z"
"ef793ca2-a427-4ef1-ace7-173282584740","B_bloodPressure_normal","17","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
